# ----------------------------------------------
# averaged over velocity from channel 981 to 983
# velocity range: -4.88783 to -4.80003 km/s
# central velocity: -4.84393 km/s
# columns:
# MJD           year             I             +/-           V             +/-           LHC           +/-           RHC           +/-           
# ----------------------------------------------
  55006.7163079  2009.4810850     5.4558667     0.2995910    -0.0999667     0.2919904     5.5558334     0.4549682     5.3559000     0.3781933 
  55008.7027662  2009.4865237     4.8254833     0.2983278     0.2537501     0.2994698     4.5717332     0.4403745     5.0792334     0.4042692 
  55009.4730556  2009.4886326     5.8027666     0.3027363     0.2577332     0.3188448     5.5450335     0.4610389     6.0604998     0.4172118 
  55012.6171412  2009.4972406     6.8733000     0.2907466    -0.2612000     0.2821127     7.1345000     0.4144578     6.6121000     0.3955592 
  55015.7275116  2009.5057564     7.4296168     0.1423327    -0.3567833     0.1586402     7.7864002     0.2043299     7.0728335     0.2215851 
  55016.5271644  2009.5079457     6.8847001     0.1822319     0.3193667     0.2027930     6.5653334     0.3151714     7.2040668     0.2221124 
  55017.4233796  2009.5103994     6.9522167     0.1789849    -0.0536834     0.1882367     7.0059001     0.2953305     6.8985333     0.2184425 
  55023.3362847  2009.5265880     6.9981999     0.2412799    -0.0312666     0.2364141     7.0294665     0.4035513     6.9669333     0.2556591 
  55026.3828472  2009.5349291     7.8672167     0.1682148    -0.1362166     0.1853335     8.0034334     0.2488033     7.7310001     0.2517665 
  55028.3976620  2009.5404453     7.8957667     0.2137785     0.1565665     0.1951924     7.7392001     0.3459756     8.0523332     0.2188688 
  55033.3334722  2009.5539589     8.6109334     0.1756473    -0.3536667     0.1851967     8.9646001     0.2605784     8.2572667     0.2497968 
  55036.3492245  2009.5622155     9.3884834     0.1803552    -0.1449500     0.1750473     9.5334334     0.2681914     9.2435335     0.2332649 
  55041.3390394  2009.5758769     8.5722834     0.1453966    -0.4061836     0.1745483     8.9784670     0.2371453     8.1660999     0.2167410 
  55042.5486111  2009.5791885     8.6164332     0.1782915     0.0268665     0.1754897     8.5895667     0.2541591     8.6432997     0.2461141 
  55043.3004630  2009.5812470     8.4618001     0.1512419    -0.0766665     0.1653678     8.5384666     0.2235239     8.3851336     0.2246739 
  55047.2199074  2009.5919778     6.8953501     0.1521032     0.0643500     0.1595191     6.8310002     0.2429996     6.9597001     0.1952296 
  55054.6428472  2009.6123007     6.7817833     0.1563826    -0.1175499     0.1464420     6.8993332     0.2184301     6.6642334     0.2099759 
  55057.3181829  2009.6196254     6.1377166     0.1883991     0.0697501     0.1720811     6.0679665     0.2770324     6.2074667     0.2312256 
  55062.2007755  2009.6329932     5.6453166     0.1293603    -0.1549166     0.1310196     5.8002333     0.1713817     5.4904000     0.1960326 
  55064.5657407  2009.6394681     5.7299167     0.1873926    -0.3696833     0.1989745     6.0996000     0.3095857     5.3602334     0.2314529 
  55069.5045255  2009.6529898     5.1551000     0.2650652    -0.1976333     0.2541937     5.3527333     0.4499364     4.9574667     0.2594326 
  55072.4489815  2009.6610513     5.5471000     0.1762073    -0.0328333     0.1687098     5.5799333     0.2536383     5.5142666     0.2338623 
  55078.2235417  2009.6768612     5.3627332     0.2484913     0.0498001     0.2203825     5.3129331     0.4123295     5.4125333     0.2249823 
  55079.2718866  2009.6797314     5.5116333     0.2069201    -0.0349333     0.1769053     5.5465666     0.2988929     5.4767000     0.2426642 
  55080.5346528  2009.6831886     5.3945165     0.3255739     0.1825833     0.3019042     5.2119333     0.5626179     5.5770998     0.2788369 
  55082.5087500  2009.6885934     5.2683165     0.1483640     0.0992833     0.1764241     5.1690333     0.2472256     5.3675998     0.2124951 
  55084.1969444  2009.6932155     5.2988000     0.1603422    -0.2201667     0.1732966     5.5189667     0.2414553     5.0786333     0.2306122 
  55086.5299884  2009.6996030     5.1765167     0.1755907    -0.1731500     0.1976292     5.3496667     0.2817841     5.0033666     0.2457162 
  55091.2373380  2009.7124910     4.5097833     0.1571103     0.0755500     0.1583470     4.4342333     0.2340594     4.5853333     0.2114970 
  55099.3679167  2009.7347513     4.7013667     0.1904644     0.4457999     0.1995073     4.2555668     0.3131320     5.1471666     0.2326115 
  55105.4370023  2009.7513676     6.2689166     0.2258322    -0.0696501     0.2274258     6.3385667     0.3018025     6.1992664     0.3381724 
  55114.3574421  2009.7757904     8.6307499     0.1589286    -0.2114166     0.1492234     8.8421666     0.2433998     8.4193333     0.1892311 
  55132.0332292  2009.8241841     6.2379333     0.1853980     0.1305333     0.1923006     6.1074000     0.2427792     6.3684665     0.2894169 
  55147.3050810  2009.8659961    11.2687666     0.2544492    -0.2336999     0.2473753    11.5024665     0.3249342    11.0350668     0.3824861 
  55153.0292130  2009.8816679    13.8007668     0.2239794    -0.0418334     0.2103345    13.8426002     0.2834223    13.7589334     0.3293730 
  55160.0981250  2009.9010216    14.9259666     0.1797628    -0.1025330     0.1786622    15.0284996     0.2475456    14.8234336     0.2592121 
  55164.1980787  2009.9122466    12.9925834     0.1880868    -0.3987498     0.1815132    13.3913333     0.2646042    12.5938336     0.2581318 
  55166.9944792  2009.9199027    10.1226833     0.1914553     0.0512167     0.1780374    10.0714666     0.2792374    10.1739000     0.2423456 
  55169.1452662  2009.9257913    10.2092335     0.1905416    -0.0478000     0.2072022    10.2570335     0.2755154    10.1614335     0.2873482 
  55178.9390972  2009.9526053     8.0339833     0.1552168     0.1061833     0.1597626     7.9278000     0.1960916     8.1401666     0.2465375 
  55180.1821412  2009.9560086     6.9259832     0.1807451     0.0499167     0.1758072     6.8760665     0.2577883     6.9758999     0.2463719 
  55181.8360301  2009.9605367     8.7957168     0.1690842     0.0854834     0.1739270     8.7102334     0.2402410     8.8812002     0.2448763 
  55182.8806597  2009.9633967     7.3416333     0.1495391     0.0512001     0.1438413     7.2904332     0.2021324     7.3928334     0.2127135 
  55184.9675810  2009.9691104     8.0410333     0.1784922     0.2225334     0.1705536     7.8184999     0.2129526     8.2635667     0.2766716 
  55186.1856944  2009.9724454     9.3361167     0.1859742     0.5039165     0.1905540     8.8322002     0.2616458     9.8400332     0.2708061 
  55191.9212037  2009.9881484    11.4302003     0.2109363     0.1887999     0.2255524    11.2414004     0.2935348    11.6190001     0.3233780 
  55194.0432407  2009.9939582    10.5356667     0.2203764    -0.1132003     0.2196210    10.6488670     0.3040069    10.4224664     0.3180851 
  55195.8734375  2009.9989690    11.5943832     0.1778363    -0.1412170     0.1762694    11.7356002     0.2432172    11.4531662     0.2573687 
  55199.9060648  2010.0106942    10.5315832     0.1758011    -0.0222167     0.1761153    10.5537999     0.2319721    10.5093665     0.2646397 
  55204.1634144  2010.0223502     8.9597834     0.1839319     0.1700500     0.1695190     8.7897334     0.2542226     9.1298334     0.2459800 
  55206.1758565  2010.0278600     8.5381000     0.1652737     0.1311999     0.1607457     8.4069001     0.2459387     8.6692999     0.2140638 
  55208.8872106  2010.0352833    10.9154164     0.5817509    -0.7731166     0.6894495    11.6885330     0.8854050    10.1422998     0.9184811 
  55210.8047338  2010.0405332     8.7509501     0.6372087     0.7819833     0.6472955     7.9689668     0.9187600     9.5329334     0.8977376 
  55213.9238426  2010.0490728     8.1391168     0.5025443    -0.6063499     0.5354734     8.7454667     0.7920280     7.5327668     0.6717565 
  55215.0950926  2010.0522795     9.1371333     0.6870989     0.0312667     0.7583490     9.1058666     1.3172299     9.1684000     0.5994176 
  55217.0748264  2010.0576997     8.7950998     0.4687197    -0.4036334     0.4896674     9.1987332     0.6448335     8.3914665     0.7093197 
  55219.1164699  2010.0632894     9.2901666     0.4758236     0.2584666     0.4787005     9.0317000     0.7626150     9.5486333     0.5740583 
  55222.1121528  2010.0714912     9.9068166     0.4194759    -0.2747833     0.4705812    10.1815999     0.7424907     9.6320333     0.4934783 
  55224.9447685  2010.0792465     9.4024001     0.3348998     0.2669334     0.3773805     9.1354667     0.5560388     9.6693335     0.4471785 
  55225.8146759  2010.0816281     9.3008166     0.2723080     0.4220835     0.3054073     8.8787332     0.3582332     9.7229001     0.4544441 
  55227.8081829  2010.0870861    11.8176835     0.2358827    -0.2944501     0.2514861    12.1121337     0.3560687    11.5232334     0.3331469 
  55229.7152315  2010.0923073    11.9121499     0.2460927     0.1224502     0.2430261    11.7896997     0.3364293    12.0346001     0.3550521 
  55231.0433912  2010.0959436    10.2966166     0.1955536     0.3992500     0.1908992     9.8973667     0.2796632    10.6958666     0.2667507 
  55232.8750579  2010.1009584    11.4241166     0.1808740    -0.0944835     0.1706319    11.5186001     0.2744543    11.3296331     0.2198547 
  55234.7602894  2010.1061199    11.7410833     0.1965520    -0.1687169     0.1772447    11.9098002     0.3193950    11.5723664     0.1951502 
  55239.7162384  2010.1196885    11.5259837     0.1561183    -0.0915500     0.1633788    11.6175337     0.2420567    11.4344338     0.2086615 
  55241.1090394  2010.1235018    11.8933000     0.1997112    -0.2712335     0.2117656    12.1645335     0.3243798    11.6220665     0.2534485 
  55242.0931597  2010.1261962     9.7692835     0.1745843    -0.2287833     0.1928727     9.9980667     0.2974649     9.5405002     0.2165035 
  55244.7686111  2010.1335212     8.6980165     0.1347161    -0.1985501     0.1361715     8.8965665     0.1877667     8.4994664     0.1952585 
  55247.7133333  2010.1415834    10.6620167     0.1511774    -0.1991499     0.2175644    10.8611666     0.2877181    10.4628668     0.2399917 
  55249.0440046  2010.1452266     9.8758999     0.1997220    -0.2011667     0.1939464    10.0770666     0.3431569     9.6747332     0.1930065 
  55251.0551620  2010.1507328    10.7030165     0.1667419    -0.0292501     0.1707488    10.7322666     0.2636538    10.6737665     0.2107194 
  55253.7259491  2010.1580450    11.6391666     0.1889646    -0.2282999     0.1764106    11.8674664     0.2749822    11.4108667     0.2409179 
  55255.7373843  2010.1635520    10.0227834     0.1514571    -0.0990834     0.1634654    10.1218669     0.2277553     9.9237000     0.2178254 
  55257.8193634  2010.1692522     9.5416000     0.1673055     0.5771000     0.1526619     8.9645000     0.2180542    10.1187000     0.2346187 
  55264.0074190  2010.1861942     7.8558667     0.1543805     0.3150667     0.1579601     7.5407999     0.2142503     8.1709334     0.2273020 
  55268.9688889  2010.1997779     8.1296167     0.1888936     0.2877166     0.1875277     7.8419000     0.2623011     8.4173333     0.2699870 
  55272.9861690  2010.2107766     8.9184666     0.1772743     0.1790667     0.1544722     8.7393999     0.2444290     9.0975332     0.2254554 
  55277.7532292  2010.2238281     9.0912499     0.1792153    -0.4025834     0.1654076     9.4938334     0.2656598     8.6886665     0.2199557 
  55280.9182060  2010.2324934     7.8755499     0.2454170    -0.2215501     0.2257512     8.0970999     0.3099526     7.6539998     0.3554090 
  55281.7853472  2010.2348675     8.4773166     0.2268980    -0.4854832     0.2234806     8.9627999     0.3641109     7.9918334     0.2650959 
  55295.6971181  2010.2729558     4.9706666     0.1482022    -0.1125667     0.1543183     5.0832334     0.2208688     4.8580999     0.2068164 
  55303.7001042  2010.2948668     5.8008666     0.2528963     0.2414000     0.2858954     5.5594666     0.3161826     6.0422665     0.4375088 
  55309.6974306  2010.3112866     5.4914833     0.2485429     0.3037833     0.2689168     5.1877000     0.4019093     5.7952666     0.3265709 
  55313.8867014  2010.3227562     5.7272667     0.2323737     0.3191001     0.2339643     5.4081666     0.3887820     6.0463668     0.2575311 
  55315.5973032  2010.3274396     6.8397501     0.2059815    -0.0744833     0.2010289     6.9142334     0.3030068     6.7652667     0.2717883 
  55317.5883681  2010.3328908     6.3581666     0.1938173    -0.1389999     0.1855144     6.4971666     0.2903669     6.2191667     0.2442305 
  55319.7270255  2010.3387461     6.3134834     0.2053377     0.1386501     0.2248728     6.1748334     0.3546742     6.4521335     0.2442722 
  55322.6683102  2010.3467989     6.6707500     0.2125563    -0.0806165     0.2084558     6.7513665     0.3280092     6.5901335     0.2639658 
  55324.5589699  2010.3519753     8.0457668     0.2333602    -0.1781666     0.2179699     8.2239334     0.3466931     7.8676001     0.2893780 
  55326.7216204  2010.3578963     7.2694999     0.1753394    -0.2099666     0.1824419     7.4794664     0.2593514     7.0595333     0.2465660 
  55327.8201852  2010.3609040     7.3881501     0.2284158    -0.2939833     0.1873073     7.6821334     0.2946877     7.0941668     0.2960993 
  55329.5820718  2010.3657278     8.8513834     0.2879015    -0.1126500     0.3031091     8.9640334     0.5008172     8.7387335     0.3141766 
  55332.8769097  2010.3747486     8.3740832     0.1960619    -0.4263835     0.1996841     8.8004667     0.3064983     7.9476997     0.2503733 
  55337.7325694  2010.3880426     7.4959334     0.3403376     0.1733665     0.3125857     7.3225668     0.5938714     7.6692999     0.2727559 
  55339.5191319  2010.3929340     7.3724335     0.2510430    -0.1281333     0.2798250     7.5005668     0.4575878     7.2443002     0.2706707 
  55341.5877894  2010.3985976     7.6069167     0.2207386    -0.1022166     0.2196697     7.7091333     0.3642104     7.5047000     0.2476114 
  55363.4648380  2010.4584937     6.7488832     0.2932535    -0.2997500     0.2990892     7.0486333     0.5084380     6.4491332     0.3039650 
  55365.7442361  2010.4647344     6.3918334     0.2800824     0.0147333     0.2902235     6.3771001     0.5232873     6.4065667     0.2269849 
  55369.4655093  2010.4749227     5.1647499     0.2086198    -0.0634166     0.2309418     5.2281666     0.3658240     5.1013333     0.2447150 
  55371.5060532  2010.4805094     5.1716334     0.2651950    -0.0945000     0.2724141     5.2661334     0.4581404     5.0771333     0.2813949 
  55373.4941667  2010.4859525     4.7521166     0.2306837    -0.2344501     0.2070813     4.9865667     0.3482638     4.5176666     0.2662847 
  55378.5301852  2010.4997404     5.2620666     0.1808942     0.3267334     0.1836540     4.9353333     0.2234117     5.5888000     0.2880802 
  55381.6534491  2010.5082914     5.5385000     0.2117256     0.5315000     0.2084623     5.0070000     0.2811898     6.0699999     0.3122513 
  55385.4464468  2010.5186761     5.0231334     0.3398278     0.0089333     0.3368598     5.0142001     0.3788577     5.0320667     0.5606976 
  55394.5045370  2010.5434758     7.3919667     0.2682905     0.1457332     0.2096407     7.2462335     0.4037209     7.5376999     0.2624261 
  55395.4236921  2010.5459923     7.3484167     0.2141654     0.0926166     0.2104953     7.2558001     0.3141581     7.4410334     0.2857532 
  55397.5388542  2010.5517833     8.0470999     0.2131590     0.1898333     0.2335509     7.8572666     0.3234672     8.2369332     0.3087628 
  55399.2929398  2010.5565857     7.7454001     0.2215263    -0.0832000     0.1987535     7.8286001     0.2721021     7.6622001     0.3211139 
  55401.4415394  2010.5624683     9.4498000     0.3033820     0.4123000     0.3370255     9.0375001     0.4368982     9.8621000     0.4694396 
  55406.2600231  2010.5756606    11.4211833     0.1672869     0.2577502     0.1590993    11.1634331     0.2362907    11.6789335     0.2253036 
  55408.6905671  2010.5823150    12.9448167     0.2936468     0.1931833     0.2340484    12.7516333     0.4627411    13.1380000     0.2605472 
  55409.6956250  2010.5850667    12.3132335     0.3142233    -0.5098331     0.2789811    12.8230666     0.4755781    11.8034004     0.3563130 
  55412.5989931  2010.5930157    11.5589002     0.2770693    -0.3767001     0.2579638    11.9356003     0.4203379    11.1822001     0.3315743 
  55416.6288194  2010.6040488    12.0158000     0.2655263     0.0406666     0.2458929    11.9751334     0.3958461    12.0564666     0.3244085 
  55436.2044907  2010.6576441     7.4140167     0.1622795    -0.2405835     0.1672577     7.6546001     0.2212785     7.1734332     0.2442445 
  55437.5066319  2010.6612091     8.0015999     0.1673417    -0.2169333     0.1882697     8.2185332     0.2705483     7.7846667     0.2317350 
  55439.2246065  2010.6659127     8.8489333     0.2586685     0.4961334     0.2576990     8.3527999     0.4640986     9.3450667     0.2263821 
  55441.6691898  2010.6726056     9.7874333     0.2524911     0.0560333     0.2584413     9.7314000     0.4188507     9.8434666     0.2926626 
  55443.5065046  2010.6776359    10.2250167     0.2443451     0.2289167     0.2242876     9.9960999     0.3962126    10.4539334     0.2510666 
  55444.5568171  2010.6805115    11.1793168     0.1698038     0.0215833     0.1695012    11.1577334     0.2417702    11.2009001     0.2380655 
  55450.3887384  2010.6964784     7.1746167     0.2242627    -0.0090167     0.2378543     7.1836333     0.4049167     7.1656000     0.2231127 
  55451.3035069  2010.6989829     6.6964667     0.1603604     0.2368667     0.1614082     6.4596001     0.2292022     6.9333334     0.2258374 
  55454.1992014  2010.7069109     6.2917999     0.2176205     0.0081001     0.1998074     6.2836998     0.3407453     6.2999000     0.2417768 
  55457.5142593  2010.7159870     5.3357000     0.2854840     0.0347666     0.2627448     5.3009334     0.4934473     5.3704666     0.2399618 
  55462.1767130  2010.7287521     5.1591500     0.1657521     0.2627167     0.1820417     4.8964333     0.2421709     5.4218667     0.2501584 
  55466.1304514  2010.7395769     5.0158500     0.2237275     0.6314834     0.2049777     4.3843667     0.3480086     5.6473334     0.2510573 
  55468.1681597  2010.7451558     6.6471001     0.1508735     0.2800667     0.1455197     6.3670334     0.2021167     6.9271668     0.2168558 
  55471.3099306  2010.7537575     8.9798833     0.2622007    -0.1819168     0.2463678     9.1618001     0.4567819     8.7979665     0.2241492 
  55483.4516204  2010.7869996     8.5116168     0.2965051    -0.0441501     0.2444630     8.5557669     0.4982861     8.4674667     0.2169464 
  55485.3468866  2010.7921886     7.6227167     0.1843777     0.1230500     0.1755362     7.4996667     0.2912157     7.7457666     0.2116827 
  55489.0480787  2010.8023219     8.1195333     0.4644914    -0.0717666     0.3220161     8.1912999     0.7423334     8.0477667     0.2963687 
  55491.0907407  2010.8079144     7.0614833     0.1556410     0.0584500     0.1602426     7.0030333     0.2518399     7.1199333     0.1907362 
  55493.3469560  2010.8140916     6.3699833     0.2676243     0.0228500     0.2179546     6.3471332     0.4323861     6.3928333     0.2264865 
  55497.0856713  2010.8243276     6.2928001     0.1471942     0.0459666     0.1310985     6.2468335     0.2097675     6.3387667     0.1835851 
  55498.0676968  2010.8270163     8.1774333     0.1746220     0.2767334     0.1657475     7.9006999     0.2250716     8.4541667     0.2554858 
  55508.0815394  2010.8544327     7.2463000     0.1662802    -0.1291335     0.1614584     7.3754334     0.2264370     7.1171665     0.2369855 
  55513.1093981  2010.8681982     7.0602833     0.1729442     0.1569168     0.1673864     6.9033666     0.2640606     7.2172001     0.2147739 
  55516.1796644  2010.8766041     6.8028500     0.1811685     0.1444166     0.1746008     6.6584334     0.2656357     6.9472666     0.2367543 
  55519.0423958  2010.8844419     6.9543333     0.1977704     0.1320000     0.1983599     6.8223333     0.2901413     7.0863333     0.2696990 
  55520.2181250  2010.8876608     6.7236833     0.2376287     0.6463833     0.2418965     6.0773000     0.3267013     7.3700666     0.3510397 
  55525.1221296  2010.9010873     5.5032500     0.1616321    -0.0087499     0.1607480     5.5119999     0.2350336     5.4945001     0.2206558 
  55528.2728704  2010.9097135     4.9898500     0.2298766     0.5174499     0.2245727     4.4724000     0.3664305     5.5072999     0.2688513 
  55529.0226852  2010.9117664     5.8341833     0.1802586    -0.1926832     0.1726091     6.0268665     0.2779525     5.6415001     0.2175238 
  55530.2242014  2010.9150560     5.7232000     0.1983263    -0.4486666     0.2102263     6.1718667     0.3514674     5.2745334     0.2086325 
  55533.9474884  2010.9252498     5.7114499     0.2265380    -0.0711167     0.2214890     5.7825666     0.3355520     5.6403332     0.2969150 
  55536.0735532  2010.9310706     5.3298334     0.3168453     0.0189000     0.3463926     5.3109334     0.4968741     5.3487333     0.4403108 
  55537.1236343  2010.9339456     5.4776501     0.2315648     0.0479167     0.2169810     5.4297334     0.3425048     5.5255667     0.2899940 
  55539.9547454  2010.9416968     5.1801668     0.3171111     0.1091334     0.3150827     5.0710334     0.5644633     5.2893002     0.2847006 
  55543.0460532  2010.9501603     5.5608500     0.1483823    -0.1265832     0.1451866     5.6874332     0.2272689     5.4342668     0.1858542 
  55548.9703009  2010.9663800     5.7499834     0.1678227    -0.2627835     0.1877029     6.0127668     0.2728594     5.4871999     0.2287826 
  55549.9609722  2010.9690923     5.7096334     0.1534267    -0.3603335     0.1529784     6.0699669     0.2178935     5.3492999     0.2154221 
  55550.9735417  2010.9718646     5.9960666     0.3329095     0.1481001     0.3387744     5.8479665     0.5927862     6.1441667     0.3159086 
  55552.1467593  2010.9750767     6.2369833     0.2514790     0.5905166     0.3133645     5.6464667     0.4047805     6.8274999     0.3987865 
  55554.0923032  2010.9804033     4.7944667     0.3129532     0.7825666     0.3423089     4.0119000     0.4830109     5.5770333     0.4437687 
  55558.0036574  2010.9911120     6.1745333     0.4901164     0.4320334     0.4679958     5.7424999     0.7027344     6.6065667     0.6516385 
  55560.1282523  2010.9969288     5.1887167     0.4151847     0.1512500     0.4103829     5.0374667     0.6189324     5.3399666     0.5463584 
  55563.9908796  2011.0081886     5.0496000     0.2264667    -0.1885333     0.2051409     5.2381334     0.3673232     4.8610667     0.2276261 
  55565.0801852  2011.0111709     4.8444666     0.2270225    -0.1126667     0.2116909     4.9571333     0.3717394     4.7317999     0.2334830 
  55567.1101968  2011.0167288     4.3154833     0.2259350    -0.2811167     0.2058021     4.5966000     0.3651522     4.0343666     0.2312274 
  55569.9103472  2011.0243952     4.2335333     0.1517743     0.0103000     0.1646203     4.2232334     0.2198682     4.2438333     0.2278783 
  55572.8763079  2011.0325156     3.8334500     0.1911265     0.0048167     0.1907599     3.8286334     0.3326284     3.8382667     0.1876053 
  55573.9759491  2011.0355262     3.9957667     0.1986176    -0.1995667     0.1810184     4.1953334     0.3154184     3.7962000     0.2120010 
  55576.8239699  2011.0433237     4.1451499     0.1652977     0.1342833     0.1592331     4.0108666     0.2509131     4.2794333     0.2059118 
  55578.8401852  2011.0488438     3.8902000     0.1635061    -0.0001000     0.1604046     3.8903000     0.2578861     3.8901000     0.1960166 
  55580.1666551  2011.0524754     4.3565500     0.2581645    -0.4372501     0.2497470     4.7938000     0.4640915     3.9192999     0.2065527 
  55582.0684722  2011.0576823     3.8013333     0.1931612     0.3067000     0.1827910     3.4946333     0.2903541     4.1080333     0.2390443 
  55583.8481713  2011.0625549     3.9039501     0.2000644     0.0944833     0.1803187     3.8094668     0.3196055     3.9984334     0.2072040 
  55585.8132755  2011.0679350     3.9853167     0.2351537    -0.1437500     0.2363112     4.1290666     0.4088265     3.8415667     0.2348220 
  55587.9759722  2011.0738562     5.3052667     0.2807043    -0.4180333     0.2884973     5.7233000     0.5041664     4.8872333     0.2643244 
  55589.7899769  2011.0788227     4.1792167     0.1405054     0.1318833     0.1762595     4.0473334     0.2419067     4.3111000     0.2076043 
  55591.8974421  2011.0845926     4.1837000     0.1824562     0.2112333     0.1675978     3.9724666     0.2797430     4.3949333     0.2109561 
  55593.0659259  2011.0877917     4.0180833     0.1675134     0.1781166     0.1626504     3.8399667     0.2490795     4.1962000     0.2167744 
  55595.0057755  2011.0931027     3.5179166     0.1622927    -0.0710167     0.1535714     3.5889333     0.2530615     3.4468999     0.1892249 
  55598.9683102  2011.1039516     4.6290833     0.4433293    -0.0667832     0.4711089     4.6958665     0.7432958     4.5623001     0.5333668 
  55599.9567361  2011.1066577     5.5347666     0.2177394     0.1904000     0.2311613     5.3443666     0.3837055     5.7251666     0.2333712 
  55602.0896759  2011.1124974     5.1199333     0.3857215    -0.5479334     0.4094405     5.6678667     0.6455094     4.5719999     0.4649330 
  55604.7877894  2011.1198844     5.4860001     0.1788572     0.2105667     0.1523721     5.2754334     0.2597219     5.6965667     0.2072651 
  55609.7695718  2011.1335238     4.2660500     0.1552693     0.0971833     0.1398743     4.1688667     0.2228536     4.3632332     0.1941212 
  55610.9466667  2011.1367465     4.5399499     0.2292011    -0.3161499     0.2274785     4.8560998     0.3982018     4.2238000     0.2235947 
  55613.8262847  2011.1446305     3.2789167     0.1284905    -0.2321833     0.1219722     3.5111000     0.2074805     3.0467334     0.1404489 
  55615.0568519  2011.1479996     3.4771500     0.1641711    -0.0147834     0.1465547     3.4919333     0.2511012     3.4623666     0.1838724 
  55624.8567361  2011.1748302     3.2680166     0.2279049    -0.0002500     0.2342573     3.2682666     0.4186960     3.2677667     0.1957751 
  55625.9682986  2011.1778735     3.6600500     0.2418125    -0.3476499     0.2268105     4.0077000     0.4205239     3.3124001     0.2073456 
  55632.6535995  2011.1961769     5.1889000     0.2388459    -0.4087333     0.2256427     5.5976333     0.4223514     4.7801666     0.1937610 
  55633.7948264  2011.1993014     3.6012333     0.1759823    -0.1253000     0.1732358     3.7265333     0.2961315     3.4759333     0.1851133 
  55634.9793750  2011.2025445     4.0974001     0.2164195     0.1804666     0.2105863     3.9169335     0.3708733     4.2778667     0.2117097 
  55638.6362731  2011.2125565     4.4054832     0.1784895    -0.2071500     0.1630221     4.6126332     0.2519457     4.1983333     0.2310687 
  55639.8378819  2011.2158464     4.2099333     0.1609357    -0.1084334     0.1604811     4.3183667     0.2481561     4.1015000     0.2042733 
  55640.7819792  2011.2184312     3.5164000     0.1658760     0.0977667     0.1722087     3.4186333     0.2880071     3.6141667     0.1771815 
  55642.0349190  2011.2218615     4.0549500     0.2016551    -0.0784167     0.2094297     4.1333667     0.3463163     3.9765333     0.2216217 
  55645.8626852  2011.2323414     3.9856999     0.2538702    -0.3311666     0.2633678     4.3168666     0.4606699     3.6545333     0.2353903 
  55646.9108449  2011.2352111     3.4505833     0.1986608    -0.0027834     0.1726544     3.4533667     0.3028191     3.4477999     0.2164529 
  55648.8416782  2011.2404974     3.8321667     0.1681177     0.1476333     0.1520530     3.6845334     0.2596095     3.9798001     0.1880697 
  55654.6141319  2011.2563015     3.8352333     0.2203538     0.6678000     0.2159393     3.1674333     0.3130696     4.5030333     0.3039056 
  55655.8941319  2011.2598060     3.0211833     0.2911420     0.2168167     0.2664312     2.8043666     0.4583846     3.2380000     0.3184054 
  55656.8591435  2011.2624480     3.7792999     0.2704282     0.2895666     0.2514293     3.4897333     0.4041226     4.0688666     0.3307282 
  55658.9113079  2011.2680666     4.3438500     0.1910877     0.0296500     0.2117788     4.3142000     0.3420917     4.3735000     0.2137821 
  55660.9750579  2011.2737168     4.9412667     0.2267745    -0.0634333     0.2166090     5.0047000     0.3841359     4.8778334     0.2216571 
  55661.6259144  2011.2754987     5.1458668     0.2153596    -0.1401333     0.2058834     5.2860000     0.3672989     5.0057335     0.2064630 
  55666.7050694  2011.2894047     4.7963667     0.1854926    -0.0882000     0.1755128     4.8845666     0.2830154     4.7081667     0.2243364 
  55670.7427546  2011.3004593     4.2765834     0.1899815     0.0895499     0.1763716     4.1870334     0.2856988     4.3661333     0.2297302 
  55679.6104514  2011.3247377     3.8340167     0.2027387     0.0369501     0.2082221     3.7970666     0.3479890     3.8709668     0.2186834 
  55683.7328704  2011.3360243     4.0422500     0.2044518     0.0912166     0.1930026     3.9510334     0.3285019     4.1334666     0.2240260 
  55686.6257292  2011.3439445     3.7660500     0.1810869     0.2570499     0.2074433     3.5090001     0.2931475     4.0231000     0.2563492 
  55688.7175116  2011.3496715     3.3528500     0.1436843     0.0010500     0.1355660     3.3518000     0.2155356     3.3539000     0.1777386 
  55696.7350116  2011.3716222     3.5666000     0.1644389    -0.0570000     0.1681470     3.6236000     0.2639340     3.5096000     0.2024004 
  55699.5593634  2011.3793549     3.4592500     0.1634748    -0.0181833     0.1647620     3.4774333     0.2807765     3.4410667     0.1700166 
  55703.4328704  2011.3899599     3.6946833     0.1879973     0.1050167     0.1726014     3.5896666     0.2867381     3.7997001     0.2192026 
  55709.7356481  2011.4072160     3.2510334     0.1813278     0.2714000     0.1639776     2.9796334     0.2732999     3.5224334     0.2117640 
  55717.4500579  2011.4283369     3.3395667     0.2143166     0.1560666     0.1900092     3.1835001     0.3245348     3.4956333     0.2423786 
  55723.4616667  2011.4447958     3.8519666     0.1729122    -0.2896000     0.1642543     4.1415666     0.2499554     3.5623666     0.2264477 
  55729.6849537  2011.4618342     3.0759167     0.1918479    -0.1286500     0.1809489     3.2045667     0.2902066     2.9472667     0.2342570 
  55731.4438310  2011.4666498     3.8528500     0.2048262    -0.1326834     0.2028231     3.9855334     0.2993437     3.7201666     0.2767225 
  55733.5530671  2011.4724246     3.6309834     0.2988132    -0.0408167     0.3087368     3.6718001     0.3329757     3.5901667     0.5082743 
